adoption_id,record_id,date,quantity,book_id
14,385,3/4/2016,600,556
15,385,5/26/2015,646,682
16,385,1/6/2016,603,607
17,385,9/26/2015,588,677
18,385,9/28/2015,271,939
19,385,4/18/2015,564,967
20,385,7/21/2015,90,564
21,385,10/8/2015,36,485
22,385,5/1/2015,81,642
23,385,1/24/2016,387,475
24,385,5/28/2015,606,569
25,385,10/25/2015,530,950
26,385,1/7/2016,247,554
1,386,5/27/2015,684,615
2,386,11/25/2015,482,896
3,386,1/8/2016,572,790
4,386,6/9/2015,427,617
5,386,10/1/2015,578,489
6,386,12/3/2015,129,960
7,386,6/26/2015,327,558
8,386,8/8/2015,146,639
9,386,10/3/2015,60,591
10,386,4/27/2015,367,926
11,386,4/13/2015,625,947
12,386,11/15/2015,381,946
13,386,11/10/2015,34,685
14,386,9/17/2015,592,936
15,386,6/29/2015,200,587
16,386,4/22/2015,266,489
17,386,12/20/2015,251,927
18,386,7/8/2015,626,680
19,386,1/13/2016,228,480
20,386,7/7/2015,409,630
21,386,10/15/2015,162,790
22,386,4/15/2015,56,591
23,386,5/5/2015,185,981
24,386,10/31/2015,430,923
25,386,11/11/2015,355,562
26,386,9/7/2015,142,984
27,386,9/25/2015,592,943
28,386,8/19/2015,343,930
1,387,9/22/2015,37,485
2,387,11/11/2015,234,631
3,387,2/1/2016,669,490
4,387,2/21/2016,150,685
5,387,5/21/2015,204,594
6,387,2/18/2016,157,939
1,388,11/3/2015,538,790
2,388,12/7/2015,544,936
3,388,12/14/2015,690,585
1,389,11/5/2015,236,639
2,389,10/8/2015,639,648
3,389,4/28/2015,506,478
4,389,5/15/2015,564,940
5,389,7/3/2015,552,924
6,389,6/10/2015,147,567
7,389,6/20/2015,330,593
8,389,1/24/2016,592,485
9,389,10/4/2015,223,637
10,389,6/30/2015,350,969
11,389,7/14/2015,681,899
12,389,8/6/2015,407,955
13,389,11/7/2015,540,617
14,389,3/18/2015,405,478
15,389,7/28/2015,387,492
16,389,10/1/2015,157,621
17,389,9/17/2015,165,915
18,389,7/27/2015,232,568
19,389,5/13/2015,542,583
1,390,2/9/2016,248,486
2,390,10/23/2015,509,473
3,390,5/3/2015,278,558
4,390,2/9/2016,528,898
5,390,7/31/2015,116,934
6,390,6/6/2015,658,633
7,390,12/12/2015,389,557
8,390,8/8/2015,183,698
9,390,3/26/2015,98,704
10,390,12/30/2015,161,893
11,390,4/10/2015,193,475
12,390,12/23/2015,604,585
13,390,1/15/2016,219,959
14,390,8/9/2015,633,906
15,390,12/5/2015,275,632
16,390,6/29/2015,553,571
17,390,2/20/2016,238,481
18,390,2/10/2016,556,956
1,391,9/27/2015,425,905
2,391,7/8/2015,424,615
3,391,6/22/2015,325,472
4,391,11/23/2015,355,970
5,391,9/5/2015,357,631
6,391,7/2/2015,594,958
7,391,2/6/2016,302,940
8,391,4/6/2015,412,949
9,391,6/7/2015,56,957
10,391,4/11/2015,627,940
11,391,4/20/2015,491,478
12,391,6/21/2015,312,473
13,391,11/24/2015,268,906
14,391,1/20/2016,85,931
15,391,7/9/2015,377,646
16,391,7/19/2015,130,925
17,391,7/17/2015,663,488
18,391,6/4/2015,351,704
19,391,11/2/2015,161,960
20,391,6/14/2015,299,592
21,391,5/2/2015,375,551
22,391,8/28/2015,48,569
23,391,10/1/2015,209,973
24,391,6/5/2015,632,476
1,392,1/29/2016,321,892
2,392,2/21/2016,26,946
3,392,11/16/2015,143,928
4,392,7/26/2015,572,692
5,392,3/5/2016,38,632
6,392,12/4/2015,656,637
7,392,7/19/2015,331,967
8,392,3/6/2016,273,983
1,393,2/18/2016,413,479
2,393,11/7/2015,196,644
3,393,11/25/2015,423,558
4,393,10/20/2015,685,478
5,393,5/24/2015,520,583
6,393,12/10/2015,538,548
7,393,2/21/2016,480,643
8,393,7/27/2015,640,974
9,393,8/27/2015,112,550
10,393,9/28/2015,265,474
11,393,8/4/2015,496,589
12,393,9/15/2015,489,590
13,393,8/13/2015,245,548
14,393,3/12/2015,86,598
15,393,11/16/2015,320,913
16,393,4/23/2015,136,644
17,393,10/8/2015,154,917
18,393,2/18/2016,508,556
19,393,6/4/2015,612,648
20,393,2/18/2016,616,484
21,393,3/4/2016,237,931
22,393,6/27/2015,45,894
23,393,10/4/2015,185,482
24,393,7/7/2015,495,950
25,393,10/26/2015,325,976
26,393,3/29/2015,471,597
27,393,1/19/2016,109,484
28,393,12/8/2015,600,646
29,393,2/6/2016,190,568
1,394,2/4/2016,503,568
2,394,12/26/2015,630,547
3,394,3/6/2016,541,646
4,394,8/23/2015,228,615
5,394,12/18/2015,676,784
6,394,3/13/2015,63,688
7,394,5/30/2015,568,600
8,394,5/25/2015,568,644
9,394,6/17/2015,310,793
10,394,9/19/2015,605,701
11,394,12/26/2015,447,910
12,394,9/28/2015,554,560
13,394,3/23/2015,602,980
14,394,4/3/2015,585,965
15,394,9/14/2015,441,551
16,394,2/12/2016,355,965
1,395,9/13/2015,228,626
2,395,9/8/2015,541,975
3,395,3/16/2015,389,893
4,395,2/5/2016,504,960
5,395,2/26/2016,329,586
6,395,11/12/2015,550,555
7,395,2/22/2016,183,550
8,395,6/17/2015,347,690
9,395,8/6/2015,280,611
10,395,5/21/2015,26,599
1,396,10/15/2015,293,973
2,396,7/10/2015,482,911
3,396,8/12/2015,218,571
4,396,8/13/2015,657,948
1,397,8/17/2015,354,954
2,397,2/9/2016,122,690
3,397,6/21/2015,336,964
4,397,12/15/2015,99,485
5,397,4/19/2015,249,677
6,397,9/16/2015,513,893
7,397,12/14/2015,464,705
8,397,4/15/2015,127,923
9,397,3/26/2015,275,622
10,397,2/24/2016,307,898
11,397,11/12/2015,28,683
12,397,7/15/2015,157,591
13,397,2/20/2016,80,933
14,397,3/9/2015,100,696
15,397,6/14/2015,146,676
16,397,5/30/2015,435,975
17,397,9/8/2015,614,561
18,397,4/10/2015,261,649
19,397,1/2/2016,356,688
20,397,7/10/2015,377,929
21,397,6/23/2015,196,631
22,397,12/10/2015,477,782
23,397,6/28/2015,107,931
24,397,10/1/2015,159,697
25,397,9/4/2015,258,549
26,397,12/31/2015,168,942
27,397,7/7/2015,214,932
28,397,11/17/2015,583,637
29,397,11/30/2015,437,918
30,397,8/2/2015,532,932
31,397,5/28/2015,643,703
32,397,7/17/2015,267,959
33,397,4/3/2015,679,562
34,397,6/2/2015,425,652
35,397,12/16/2015,173,680
1,398,1/28/2016,336,694
2,398,12/1/2015,452,561
3,398,5/8/2015,200,933
4,398,1/13/2016,466,595
5,398,12/28/2015,579,949
6,398,9/11/2015,678,924
7,398,4/21/2015,237,686
8,398,8/9/2015,121,789
9,398,10/8/2015,200,688
10,398,9/22/2015,262,899
11,398,7/14/2015,693,934
12,398,10/3/2015,640,943
13,398,8/19/2015,422,939
1,399,12/22/2015,456,939
2,399,5/7/2015,517,480
3,399,8/28/2015,404,552
4,399,7/7/2015,577,618
5,399,2/22/2016,340,585
6,399,2/26/2016,484,625
7,399,4/23/2015,592,943
8,399,1/30/2016,319,488
9,399,10/21/2015,550,792
10,399,5/25/2015,486,572
11,399,7/3/2015,568,608
12,399,4/19/2015,664,959
1,400,1/2/2016,469,792
2,400,10/15/2015,178,681
3,400,7/1/2015,454,554
4,400,12/27/2015,554,915
5,400,10/13/2015,59,626
6,400,10/1/2015,172,492
7,400,3/27/2015,407,915
8,400,3/18/2015,100,638
9,400,2/2/2016,86,562
10,400,12/19/2015,522,692
11,400,11/20/2015,259,972
12,400,1/31/2016,512,570
13,400,2/22/2016,538,476
14,400,10/1/2015,241,676
15,400,2/22/2016,247,567
16,400,4/18/2015,556,928
17,400,3/6/2016,380,964
18,400,3/8/2015,286,981
19,400,7/8/2015,162,956
20,400,9/10/2015,551,621
21,400,8/31/2015,221,959
22,400,11/21/2015,246,487
1,401,2/24/2016,610,569
2,401,11/5/2015,354,954
3,401,3/5/2016,489,646
4,401,11/6/2015,25,951
5,401,12/28/2015,375,787
6,401,11/10/2015,681,648
7,401,3/26/2015,270,596
8,401,9/9/2015,450,896
9,401,1/5/2016,455,652
10,401,10/17/2015,28,783
11,401,11/4/2015,207,950
12,401,2/20/2016,521,960
13,401,10/6/2015,374,943
14,401,1/29/2016,257,646
15,401,4/22/2015,277,983
16,401,11/4/2015,647,975
17,401,7/16/2015,357,905
18,401,1/8/2016,581,957
19,401,9/15/2015,565,965
20,401,5/26/2015,612,639
1,402,7/21/2015,579,553
2,402,11/6/2015,617,686
3,402,11/18/2015,283,550
4,402,9/23/2015,324,954
5,402,5/4/2015,66,627
6,402,8/21/2015,421,787
7,402,7/25/2015,295,701
8,402,3/22/2015,109,894
9,402,7/3/2015,316,614
1,403,11/24/2015,165,586
2,403,2/23/2016,559,680
3,403,6/16/2015,408,555
4,403,1/8/2016,692,598
5,403,2/2/2016,664,894
6,403,8/24/2015,108,678
7,403,8/7/2015,424,617
8,403,12/4/2015,168,923
9,403,4/16/2015,439,560
10,403,8/5/2015,555,937
11,403,1/29/2016,392,615
12,403,2/16/2016,321,676
13,403,7/15/2015,448,644
14,403,6/29/2015,65,927
15,403,3/14/2015,538,682
16,403,5/24/2015,33,896
17,403,6/5/2015,86,546
18,403,6/5/2015,397,616
19,403,6/18/2015,496,970
20,403,2/13/2016,29,590
21,403,9/9/2015,379,925
22,403,5/6/2015,245,632
23,403,1/26/2016,141,931
24,403,12/2/2015,225,690
25,403,12/16/2015,352,932
26,403,3/29/2015,111,623
27,403,7/2/2015,461,704
28,403,1/15/2016,619,566
29,403,7/21/2015,132,631
30,403,2/19/2016,584,622
1,404,5/15/2015,417,559
2,404,1/12/2016,667,637
3,404,7/4/2015,135,633
4,404,2/6/2016,150,910
5,404,3/27/2015,120,960
6,404,3/5/2016,69,943
7,404,1/31/2016,678,680
8,404,11/13/2015,109,784
9,404,9/8/2015,449,687
10,404,12/8/2015,341,563
11,404,6/3/2015,692,556
12,404,7/21/2015,324,783
1,405,7/28/2015,45,625
2,405,7/11/2015,350,639
3,405,6/21/2015,593,472
4,405,8/27/2015,343,983
5,405,8/6/2015,398,946
6,405,11/17/2015,513,915
7,405,12/4/2015,652,701
8,405,1/24/2016,634,910
9,405,11/27/2015,548,556
10,405,5/21/2015,74,910
11,405,2/12/2016,36,473
12,405,10/17/2015,123,912
13,405,2/16/2016,478,552
14,405,5/5/2015,352,628
15,405,3/31/2015,40,678
16,405,11/3/2015,490,959
17,405,8/28/2015,33,609
18,405,10/25/2015,368,955
19,405,12/22/2015,548,618
20,405,8/18/2015,357,790
1,406,10/9/2015,39,924
2,406,11/23/2015,407,685
3,406,7/21/2015,529,488
4,406,1/6/2016,205,677
5,406,5/12/2015,457,571
6,406,11/3/2015,654,676
7,406,5/15/2015,57,571
8,406,1/22/2016,102,591
9,406,4/14/2015,572,553
10,406,1/23/2016,204,915
11,406,2/18/2016,243,614
12,406,6/23/2015,349,783
13,406,4/6/2015,647,649
14,406,12/7/2015,535,613
15,406,10/12/2015,234,644
16,406,10/28/2015,178,891
17,406,5/9/2015,602,613
18,406,10/31/2015,333,690
19,406,6/28/2015,364,574
20,406,11/24/2015,109,913
21,406,6/1/2015,465,643
22,406,2/4/2016,164,590
23,406,3/6/2016,602,693
1,407,6/9/2015,84,950
2,407,5/30/2015,261,589
3,407,7/25/2015,500,610
4,407,3/13/2015,450,910
5,407,5/27/2015,609,917
6,407,8/6/2015,291,784
7,407,8/24/2015,141,898
8,407,6/29/2015,436,551
9,407,3/25/2015,260,637
10,407,1/10/2016,439,624
11,407,1/18/2016,670,705
12,407,7/5/2015,570,570
13,407,2/9/2016,386,631
14,407,11/30/2015,424,696
15,407,8/28/2015,174,557
16,407,8/19/2015,349,953
17,407,8/29/2015,254,685
18,407,5/14/2015,184,592
19,407,3/29/2015,581,625
20,407,2/3/2016,35,784
21,407,1/18/2016,454,633
22,407,11/9/2015,532,574
23,407,10/17/2015,650,676
24,407,3/23/2015,507,633
25,407,7/20/2015,413,642
26,407,4/25/2015,534,572
27,407,1/29/2016,416,553
28,407,8/24/2015,340,956
29,407,1/25/2016,233,927
1,408,1/7/2016,272,922
2,408,2/9/2016,393,488
3,408,11/10/2015,461,594
4,408,12/26/2015,690,789
5,408,10/29/2015,94,927
6,408,12/21/2015,164,685
7,408,12/10/2015,669,592
8,408,8/9/2015,100,934
9,408,5/5/2015,82,909
10,408,8/18/2015,72,703
11,408,8/16/2015,583,946
12,408,4/22/2015,190,609
13,408,12/2/2015,296,686
14,408,1/28/2016,405,692
15,408,6/19/2015,521,786
16,408,10/28/2015,404,697
17,408,9/7/2015,279,785
18,408,2/17/2016,334,680
19,408,9/4/2015,584,929
20,408,8/14/2015,548,676
21,408,2/9/2016,323,953
22,408,6/12/2015,339,698
23,408,2/2/2016,632,912
24,408,9/19/2015,384,785
25,408,6/20/2015,606,557
26,408,9/17/2015,560,928
1,409,4/14/2015,350,787
2,409,5/28/2015,391,952
3,409,6/8/2015,339,984
4,409,7/4/2015,496,676
5,409,4/28/2015,281,567
6,409,6/11/2015,695,791
7,409,9/19/2015,123,952
8,409,8/20/2015,448,898
9,409,6/9/2015,235,923
10,409,3/29/2015,602,572
11,409,8/8/2015,601,979
1,410,8/13/2015,178,600
2,410,12/29/2015,544,970
3,410,10/29/2015,256,926
4,410,5/31/2015,233,968
5,410,7/2/2015,375,896
6,410,2/10/2016,271,792
7,410,6/1/2015,458,590
8,410,7/10/2015,148,793
9,410,4/23/2015,587,904
1,411,11/26/2015,365,677
2,411,12/3/2015,626,557
3,411,6/15/2015,474,933
4,411,7/7/2015,398,918
5,411,2/26/2016,35,904
6,411,7/13/2015,118,648
7,411,1/30/2016,338,914
8,411,4/17/2015,275,549
9,411,11/25/2015,391,944
1,412,2/15/2016,110,911
2,412,7/13/2015,625,915
3,412,4/1/2015,496,949
4,412,12/2/2015,685,474
5,412,1/18/2016,390,608
1,413,12/30/2015,445,596
2,413,2/12/2016,692,627
3,413,4/24/2015,96,933
4,413,7/18/2015,273,955
5,413,10/23/2015,550,921
6,413,5/23/2015,509,687
7,413,4/20/2015,604,920
8,413,12/2/2015,628,695
9,413,10/1/2015,134,476
10,413,4/18/2015,283,893
11,413,3/19/2015,458,970
12,413,10/25/2015,555,609
13,413,3/2/2016,156,969
14,413,7/24/2015,624,689
15,413,3/5/2016,252,694
16,413,2/11/2016,417,706
17,413,5/24/2015,568,637
18,413,7/31/2015,327,937
19,413,1/28/2016,510,623
20,413,10/19/2015,84,611
21,413,1/19/2016,155,637
1,414,3/9/2015,384,483
2,414,12/15/2015,270,475
3,414,9/16/2015,325,616
4,414,7/22/2015,288,974
5,414,9/22/2015,625,585
6,414,4/30/2015,566,563
7,414,7/3/2015,555,628
8,414,1/25/2016,472,562
1,415,12/2/2015,569,957
2,415,10/6/2015,448,957
3,415,2/17/2016,299,892
4,415,5/30/2015,69,489
5,415,1/4/2016,305,492
6,415,5/5/2015,667,956
7,415,12/15/2015,260,485
8,415,11/4/2015,330,905
9,415,1/31/2016,590,599
10,415,10/16/2015,235,706
11,415,11/15/2015,161,930
12,415,4/5/2015,96,957
13,415,11/24/2015,409,936
14,415,3/25/2015,574,652
15,415,1/9/2016,210,951
16,415,3/9/2015,180,692
17,415,12/7/2015,59,930
18,415,2/2/2016,660,932
19,415,7/20/2015,554,484
20,415,1/10/2016,545,617
21,415,9/6/2015,688,938
22,415,6/18/2015,219,940
23,415,5/13/2015,27,955
24,415,8/10/2015,66,479
25,415,11/28/2015,177,972
26,415,3/8/2015,503,678
27,415,12/5/2015,496,552
28,415,10/17/2015,470,642
29,415,1/13/2016,74,593
1,416,11/20/2015,638,943
2,416,2/24/2016,601,692
3,416,10/4/2015,125,481
4,416,10/11/2015,430,917
5,416,10/22/2015,298,927
6,416,7/4/2015,79,481
7,416,3/19/2015,459,894
8,416,9/20/2015,351,956
9,416,4/30/2015,36,929
10,416,1/12/2016,284,472
11,416,6/13/2015,661,596
12,416,1/11/2016,162,911
13,416,9/22/2015,443,942
14,416,5/12/2015,44,583
15,416,11/29/2015,570,705
16,416,8/4/2015,104,701
17,416,5/7/2015,659,556
18,416,2/12/2016,44,553
19,416,2/28/2016,647,482
20,416,10/28/2015,330,892
21,416,9/11/2015,684,589
22,416,10/10/2015,627,556
23,416,7/21/2015,289,603
24,416,8/2/2015,562,894
25,416,2/2/2016,396,559
1,417,12/1/2015,169,548
2,417,11/30/2015,420,928
3,417,7/15/2015,280,569
4,417,7/7/2015,471,786
5,417,11/27/2015,331,694
6,417,8/17/2015,437,955
7,417,1/2/2016,179,934
8,417,1/2/2016,189,914
9,417,12/16/2015,467,944
10,417,4/12/2015,621,910
11,417,9/25/2015,564,959
12,417,8/7/2015,131,973
13,417,1/17/2016,318,682
1,418,9/5/2015,680,609
2,418,3/3/2016,262,909
3,418,10/27/2015,278,678
4,418,12/16/2015,557,687
5,418,10/15/2015,194,704
6,418,9/10/2015,415,562
7,418,8/21/2015,504,706
8,418,6/4/2015,162,926
9,418,7/21/2015,520,786
10,418,1/5/2016,284,574
11,418,5/16/2015,153,648
12,418,12/16/2015,294,937
13,418,1/9/2016,271,600
14,418,9/4/2015,544,689
15,418,8/21/2015,336,639
16,418,3/25/2015,695,953
17,418,2/16/2016,129,919
18,418,7/5/2015,370,701
19,418,2/18/2016,143,583
1,419,7/5/2015,228,952
2,419,11/12/2015,40,570
3,419,1/24/2016,408,975
4,419,7/28/2015,130,604
5,419,7/18/2015,284,600
6,419,12/30/2015,247,617
7,419,9/19/2015,429,788
8,419,7/21/2015,650,913
9,419,2/21/2016,187,964
1,420,7/31/2015,145,592
2,420,1/6/2016,693,562
3,420,9/12/2015,102,790
4,420,12/18/2015,119,473
5,420,9/7/2015,503,978
6,420,7/3/2015,534,705
7,420,9/24/2015,479,975
8,420,4/23/2015,86,613
9,420,10/2/2015,43,481
10,420,5/3/2015,295,590
11,420,12/7/2015,200,932
12,420,5/25/2015,196,551
13,420,3/11/2015,688,916
14,420,11/23/2015,27,916
15,420,7/31/2015,317,570
16,420,10/23/2015,308,481
1,421,4/29/2015,405,958
2,421,8/19/2015,81,967
3,421,5/6/2015,622,928
4,421,9/26/2015,279,586
5,421,8/18/2015,244,477
6,421,6/25/2015,217,970
7,421,4/8/2015,469,687
8,421,6/26/2015,308,916
9,421,2/9/2016,426,926
10,421,3/25/2015,42,940
11,421,11/4/2015,455,552
12,421,5/11/2015,199,937
13,421,5/12/2015,700,926
14,421,1/3/2016,277,492
15,421,2/15/2016,313,628
16,421,8/30/2015,477,694
17,421,4/8/2015,576,617
18,421,10/20/2015,289,688
19,421,3/27/2015,560,910
20,421,11/27/2015,367,583
21,421,1/10/2016,508,978
22,421,8/26/2015,488,631
23,421,1/15/2016,143,972
24,421,7/16/2015,253,929
25,421,3/1/2016,434,905
26,421,3/13/2015,187,782
27,421,8/17/2015,154,789
28,421,9/8/2015,45,904
29,421,2/15/2016,118,912
1,422,7/18/2015,399,574
2,422,1/19/2016,74,571
3,422,8/19/2015,470,918
4,422,1/20/2016,31,976
5,422,7/20/2015,481,957
6,422,5/8/2015,267,936
7,422,5/18/2015,527,914
8,422,4/12/2015,578,980
9,422,12/18/2015,504,948
10,422,8/3/2015,552,912
11,422,4/19/2015,512,636
12,422,4/26/2015,43,621
13,422,6/22/2015,25,482
14,422,5/31/2015,605,931
15,422,1/24/2016,281,981
16,422,6/26/2015,516,646
17,422,11/5/2015,572,928
18,422,9/3/2015,389,972
19,422,8/14/2015,403,690
20,422,5/13/2015,394,942
21,422,1/3/2016,572,788
22,422,11/1/2015,241,638
23,422,11/8/2015,508,594
24,422,9/17/2015,579,984
25,422,12/21/2015,290,701
26,422,12/25/2015,472,483
27,422,8/2/2015,575,479
28,422,8/26/2015,271,627
29,422,5/25/2015,457,696
30,422,1/22/2016,643,905
31,422,4/12/2015,162,676
1,423,12/30/2015,669,920
2,423,3/7/2015,548,705
3,423,7/9/2015,334,975
4,423,12/4/2015,295,892
5,423,8/13/2015,57,636
6,423,5/25/2015,404,488
7,423,9/16/2015,430,597
1,424,9/1/2015,429,563
2,424,5/23/2015,201,904
3,424,6/30/2015,537,482
4,424,1/9/2016,669,478
5,424,3/17/2015,75,942
6,424,7/23/2015,124,482
7,424,8/11/2015,585,621
8,424,3/27/2015,130,949
9,424,3/17/2015,100,980
10,424,10/17/2015,126,568
11,424,8/11/2015,137,911
12,424,5/7/2015,362,972
13,424,3/3/2016,100,894
14,424,3/6/2016,514,638
15,424,10/19/2015,268,629
16,424,8/7/2015,195,930
17,424,4/20/2015,203,904
18,424,5/11/2015,451,923
19,424,12/8/2015,574,914
20,424,9/4/2015,58,627
21,424,8/21/2015,591,481
1,425,4/2/2015,122,618
2,425,12/2/2015,308,623
3,425,8/4/2015,269,612
1,426,11/23/2015,276,677
2,426,1/29/2016,240,556
3,426,7/5/2015,454,949
4,426,8/2/2015,385,922
5,426,10/10/2015,682,492
6,426,9/8/2015,267,611
7,426,6/22/2015,288,905
8,426,11/6/2015,403,793
9,426,12/12/2015,560,593
10,426,12/20/2015,431,624
11,426,2/25/2016,151,984
12,426,3/9/2015,333,487
13,426,3/3/2016,614,706
14,426,10/26/2015,640,931
15,426,10/3/2015,431,604
16,426,10/3/2015,529,706
17,426,4/27/2015,182,567
18,426,11/2/2015,673,960
19,426,6/16/2015,134,480
20,426,2/4/2016,318,688
21,426,6/14/2015,73,643
22,426,12/30/2015,522,936
23,426,1/12/2016,608,638
24,426,9/11/2015,473,566
25,426,12/20/2015,549,631
26,426,3/26/2015,276,566
27,426,3/19/2015,139,595
28,426,8/1/2015,514,475
29,426,5/27/2015,140,891
30,426,2/4/2016,552,925
1,427,10/27/2015,674,895
2,427,11/2/2015,408,637
3,427,12/31/2015,558,929
4,427,12/30/2015,300,922
5,427,5/18/2015,224,704
6,427,11/24/2015,407,480
7,427,6/22/2015,502,975
8,427,12/14/2015,486,926
9,427,10/26/2015,102,891
10,427,9/10/2015,299,793
11,427,5/17/2015,402,685
12,427,7/28/2015,568,939
13,427,9/16/2015,467,974
14,427,1/5/2016,430,612
15,427,7/3/2015,427,631
16,427,2/29/2016,573,704
17,427,10/26/2015,132,894
18,427,1/9/2016,272,790
19,427,2/9/2016,101,562
20,427,12/31/2015,279,783
21,427,4/17/2015,470,473
1,428,7/29/2015,255,892
2,428,8/7/2015,375,983
3,428,9/20/2015,213,682
4,428,1/16/2016,312,944
5,428,6/25/2015,238,595
6,428,5/11/2015,91,600
7,428,11/3/2015,219,566
8,428,6/11/2015,129,612
1,429,9/23/2015,460,910
2,429,8/3/2015,327,933
3,429,6/8/2015,497,684
4,429,6/21/2015,188,936
5,429,3/8/2015,319,931
6,429,11/5/2015,326,789
7,429,9/25/2015,504,571
1,430,12/10/2015,406,947
2,430,1/1/2016,599,571
3,430,12/24/2015,612,555
4,430,5/31/2015,524,687
5,430,1/1/2016,587,692
6,430,10/31/2015,99,613
7,430,2/12/2016,459,644
8,430,5/5/2015,80,956
9,430,11/26/2015,345,473
10,430,12/21/2015,304,922
11,430,8/15/2015,404,487
12,430,1/1/2016,134,649
13,430,5/16/2015,374,933
14,430,4/4/2015,340,957
15,430,3/26/2015,382,925
16,430,2/9/2016,215,569
17,430,9/19/2015,308,937
18,430,8/2/2015,138,782
19,430,12/8/2015,647,628
20,430,4/12/2015,638,610
21,430,3/28/2015,419,703
22,430,8/19/2015,156,644
23,430,1/28/2016,586,703
24,430,4/30/2015,494,644
25,430,11/9/2015,130,906
26,430,4/29/2015,425,593
27,430,4/11/2015,346,549
28,430,11/17/2015,400,585
29,430,9/5/2015,169,948
1,431,1/22/2016,281,614
2,431,8/3/2015,36,625
3,431,10/27/2015,697,549
4,431,10/25/2015,344,608
5,431,10/8/2015,636,680
6,431,7/23/2015,624,487
7,431,9/2/2015,105,638
8,431,1/11/2016,529,959
9,431,2/18/2016,123,983
10,431,1/15/2016,431,623
11,431,8/1/2015,519,612
12,431,8/19/2015,105,783
13,431,2/19/2016,261,553
14,431,9/7/2015,363,894
15,431,8/14/2015,551,566
16,431,8/14/2015,79,614
17,431,10/2/2015,54,618
18,431,12/25/2015,192,951
19,431,12/21/2015,86,591
20,431,1/19/2016,399,625
21,431,8/2/2015,406,909
22,431,8/26/2015,301,552
23,431,6/2/2015,151,681
24,431,8/26/2015,374,784
25,431,8/11/2015,272,704
1,432,9/13/2015,438,489
2,432,1/1/2016,352,591
3,432,4/23/2015,371,489
4,432,2/14/2016,293,920
5,432,4/20/2015,325,959
6,432,9/10/2015,50,964
7,432,11/15/2015,227,600
8,432,8/14/2015,592,595
9,432,4/26/2015,694,648
10,432,2/3/2016,642,548
11,432,6/30/2015,615,487
12,432,3/11/2015,245,940
13,432,11/5/2015,649,551
14,432,3/30/2015,581,478
15,432,2/11/2016,68,955
16,432,3/6/2016,337,648
17,432,2/24/2016,611,596
18,432,1/16/2016,642,680
19,432,4/22/2015,265,626
20,432,2/27/2016,382,618
21,432,11/10/2015,694,626
1,433,5/21/2015,323,621
2,433,1/17/2016,312,636
3,433,7/24/2015,622,631
4,433,12/11/2015,31,614
5,433,3/12/2015,282,598
6,433,5/30/2015,65,893
1,434,4/23/2015,663,564
2,434,5/13/2015,54,972
3,434,12/14/2015,625,628
4,434,1/28/2016,359,920
5,434,5/27/2015,669,480
6,434,6/15/2015,414,648
1,435,11/7/2015,355,959
2,435,1/11/2016,128,643
3,435,7/17/2015,577,680
4,435,11/5/2015,419,925
5,435,3/10/2015,31,956
1,436,4/1/2015,323,615
2,436,9/13/2015,300,895
3,436,10/29/2015,632,589
4,436,2/2/2016,558,604
5,436,12/28/2015,690,952
6,436,2/22/2016,107,978
7,436,5/3/2015,178,688
8,436,1/20/2016,546,947
9,436,2/13/2016,511,792
10,436,9/14/2015,481,686
11,436,1/11/2016,349,784
12,436,4/30/2015,271,783
13,436,1/13/2016,259,953
14,436,7/28/2015,427,918
15,436,11/20/2015,404,627
16,436,5/29/2015,442,933
17,436,2/23/2016,592,473
18,436,3/17/2015,51,646
19,436,6/10/2015,338,940
20,436,12/24/2015,591,926
21,436,3/30/2015,660,954
22,436,12/15/2015,366,570
23,436,11/30/2015,68,609
24,436,5/21/2015,499,938
25,436,8/10/2015,132,698
26,436,3/15/2015,361,784
27,436,8/14/2015,632,683
28,436,10/6/2015,32,915
1,437,1/11/2016,281,550
2,437,7/24/2015,137,561
3,437,9/29/2015,656,598
4,437,8/12/2015,361,587
5,437,3/13/2015,145,616
6,437,9/20/2015,691,692
7,437,6/9/2015,31,706
8,437,3/7/2015,357,638
9,437,6/22/2015,588,953
10,437,4/17/2015,471,965
11,437,2/29/2016,149,931
12,437,7/20/2015,649,603
13,437,2/12/2016,312,789
14,437,12/26/2015,109,652
15,437,10/27/2015,612,490
16,437,7/3/2015,264,790
17,437,8/22/2015,436,953
18,437,9/3/2015,194,918
19,437,1/5/2016,355,706
20,437,2/2/2016,266,566
1,438,1/30/2016,394,946
2,438,10/9/2015,650,707
3,438,5/25/2015,492,644
4,438,2/11/2016,198,698
5,438,11/1/2015,56,894
6,438,12/14/2015,38,913
7,438,11/14/2015,451,609
8,438,2/23/2016,79,973
9,438,4/5/2015,63,972
10,438,4/28/2015,554,617
11,438,5/4/2015,499,789
12,438,12/3/2015,535,637
13,438,1/30/2016,681,590
14,438,6/23/2015,256,564
1,439,9/27/2015,598,627
2,439,5/15/2015,554,949
3,439,12/1/2015,301,623
4,439,2/21/2016,418,944
5,439,12/25/2015,598,680
6,439,2/26/2016,399,921
7,439,2/28/2016,423,964
8,439,4/8/2015,456,792
9,439,7/20/2015,491,967
10,439,11/27/2015,647,704
11,439,11/3/2015,240,981
12,439,5/13/2015,313,896
13,439,5/6/2015,566,557
14,439,9/14/2015,195,489
15,439,10/31/2015,441,566
16,439,3/2/2016,150,956
17,439,8/29/2015,34,621
18,439,5/17/2015,294,485
